31, 111, 2, -0.00431632, 2091.63949
39, 1, 1, -0.317791, 14.33604
39, 1, 2, -0.332544, 3.0939
39, 2, 1, -0.277232, 30.75924
39, 2, 2, -0.330216, 6.20427
39, 3, 1, -0.224892, 51.45045
39, 3, 2, -0.326409, 9.34733
39, 4, 1, -0.172948, 78.8164
39, 4, 2, -0.321228, 12.53876
39, 5, 1, -0.128418, 115.54562
39, 5, 2, -0.314808, 15.79355
39, 6, 1, -0.0879731, 175.64427
39, 6, 2, -0.307307, 19.12573
39, 7, 1, -0.066517, 232.95224
39, 7, 2, -0.298898, 22.54828
39, 8, 1, -0.0431641, 352.45836
39, 8, 2, -0.289758, 26.07296
39, 9, 1, -0.0316183, 468.7872
39, 9, 2, -0.280064, 29.7102
39, 10, 2, -0.269982, 33.46894
39, 11, 2, -0.259667, 37.35648
39, 12, 1, -0.0108718, 1197.77154
39, 12, 2, -0.249258, 41.37804
39, 13, 2, -0.238878, 45.53609
39, 14, 2, -0.228641, 49.82876
39, 15, 2, -0.218651, 54.24626
39, 16, 2, -0.209022, 58.76166
39, 17, 2, -0.199925, 63.30312
39, 18, 2, -0.191748, 67.64998
39, 19, 2, -0.185796, 70.97608
39, 20, 2, -0.164639, 84.40979
39, 21, 2, -0.159499, 88.09839
39, 22, 2, -0.152826, 93.19266
39, 23, 2, -0.145944, 98.85419
39, 24, 2, -0.139201, 104.85903
39, 25, 2, -0.132711, 111.13127
39, 26, 2, -0.126512, 117.63856
39, 27, 2, -0.120617, 124.36367
39, 28, 2, -0.115029, 131.29432
39, 29, 2, -0.109745, 138.41735
39, 30, 2, -0.104764, 145.711
39, 31, 2, -0.100101, 153.1209
39, 33, 2, -0.096034, 160.07224
39, 34, 2, -0.086808, 178.1038
39, 35, 2, -0.0833371, 185.79492
39, 36, 2, -0.0800293, 193.68061
39, 37, 2, -0.0770751, 201.23473
39, 38, 2, -0.0747579, 207.51857
39, 40, 2, -0.0637554, 243.08641
39, 41, 2, -0.0619071, 250.1719
39, 42, 2, -0.0597083, 259.11828
39, 43, 2, -0.0574224, 269.07734
39, 44, 2, -0.0551199, 279.86527
39, 45, 2, -0.0527581, 291.81842
39, 46, 2, -0.0499491, 307.36964
39, 48, 2, -0.048593, 315.45661
39, 49, 2, -0.0464106, 329.38249
39, 50, 2, -0.0445585, 342.17168
39, 52, 2, -0.0412894, 367.28603
39, 54, 2, -0.0384239, 392.48594
39, 55, 2, -0.0371338, 404.98437
39, 58, 2, -0.034259, 435.57599
39, 60, 2, -0.0301352, 489.64569
39, 62, 2, -0.0284888, 515.02866
39, 66, 2, -0.0251775, 575.20096
39, 70, 2, -0.0221786, 643.73799
39, 73, 2, -0.0203413, 694.78059
39, 75, 2, -0.0192647, 728.7949
39, 80, 2, -0.0162244, 847.03192
39, 85, 2, -0.0142975, 945.47752
39, 92, 2, -0.0121014, 1092.21574
39, 102, 2, -0.00936245, 1361.92847
39, 119, 2, -0.00638223, 1888.84119
39, 139, 2, -0.00435894, 2609.66297
39, 177, 2, -0.00232961, 4425.07717
47, 1, 1, -0.322505, 14.22839
47, 1, 2, -0.332787, 3.09304
47, 2, 1, -0.293078, 29.88942
47, 2, 2, -0.331179, 6.19744
47, 3, 1, -0.252232, 48.45722
47, 3, 2, -0.328532, 9.32443
47, 4, 1, -0.207825, 71.50664
47, 4, 2, -0.324899, 12.48499
47, 5, 1, -0.165744, 100.78046
47, 5, 2, -0.320347, 15.68974
47, 6, 1, -0.129265, 138.16677
47, 6, 2, -0.314956, 18.94888
47, 7, 1, -0.0888105, 209.58792
47, 7, 2, -0.308819, 22.27202
47, 8, 1, -0.0745569, 250.74873
47, 8, 2, -0.302033, 25.66819
47, 9, 2, -0.2947, 29.14573
47, 10, 2, -0.286921, 32.71223
47, 11, 1, -0.0303036, 587.01578
47, 11, 2, -0.278796, 36.37451
47, 12, 1, -0.0221505, 776.64774
47, 12, 2, -0.270417, 40.1385
47, 13, 2, -0.261874, 44.00918
47, 14, 2, -0.253247, 47.99037
47, 15, 2, -0.244609, 52.08445
47, 16, 1, -0.00731438, 2026.33211
47, 16, 2, -0.236028, 56.29176
47, 17, 2, -0.227565, 60.60958
47, 18, 2, -0.219279, 65.02985
47, 19, 2, -0.211236, 69.5343
47, 20, 2, -0.203522, 74.08221
47, 21, 2, -0.196293, 78.57554
47, 22, 2, -0.189922, 82.74212
47, 23, 2, -0.185477, 85.74422
47, 25, 2, -0.161057, 104.7973
47, 26, 2, -0.15573, 109.58351
47, 27, 2, -0.15004, 115.00708
47, 28, 2, -0.144347, 120.79336
47, 29, 2, -0.138779, 126.84199
47, 30, 2, -0.133388, 133.10937
47, 31, 2, -0.128196, 139.57348
47, 32, 2, -0.123213, 146.2215
47, 33, 2, -0.118441, 153.04443
47, 34, 2, -0.11388, 160.03414
47, 35, 2, -0.109527, 167.18076
47, 36, 2, -0.105383, 174.46842
47, 37, 2, -0.101455, 181.86366
47, 38, 2, -0.0977757, 189.26679
47, 39, 2, -0.0945879, 196.09578
47, 40, 2, -0.0988448, 184.58353
47, 41, 2, -0.0867353, 214.82533
47, 42, 2, -0.0838499, 222.49369
47, 43, 2, -0.0810546, 230.38956
47, 44, 2, -0.0784644, 238.15591
47, 45, 2, -0.0761919, 245.35649
47, 48, 2, -0.0639932, 291.88448
47, 49, 2, -0.0625989, 298.23935
47, 50, 2, -0.0608517, 306.57545
47, 51, 2, -0.0589824, 315.98992
47, 52, 2, -0.0570802, 326.14434
47, 53, 2, -0.0551691, 336.98533
47, 54, 2, -0.0532228, 348.75289
47, 55, 2, -0.0510893, 362.58623
47, 58, 2, -0.0482794, 382.49207
47, 59, 2, -0.0464945, 396.27636
47, 60, 2, -0.0449366, 409.12049
47, 61, 2, -0.0434995, 421.7103
47, 62, 2, -0.042149, 434.2533
47, 64, 2, -0.0396584, 459.42132
47, 65, 2, -0.0385096, 472.02782
47, 66, 2, -0.0374265, 484.55805
47, 67, 2, -0.0364177, 496.83809
47, 69, 2, -0.0347425, 518.62135
47, 74, 2, -0.0290024, 610.79186
47, 78, 2, -0.0261848, 669.35784
47, 81, 2, -0.0243068, 715.24256
47, 88, 2, -0.020329, 837.7421
47, 96, 2, -0.0163394, 1014.51953
47, 110, 2, -0.012348, 1293.53939
47, 123, 2, -0.00934964, 1643.22374
47, 155, 2, -0.00531745, 2657.76715
55, 1, 1, -0.325367, 14.16425
55, 1, 2, -0.332933, 3.09253
55, 2, 1, -0.30318, 29.37283
55, 2, 2, -0.331755, 6.19336
55, 3, 1, -0.270931, 46.69109
55, 3, 2, -0.329812, 9.31073
55, 4, 1, -0.233696, 67.23467
55, 4, 2, -0.32713, 12.45272
55, 5, 1, -0.195935, 92.20699
55, 5, 2, -0.323746, 15.62724
55, 6, 1, -0.160748, 122.92952
55, 6, 2, -0.319705, 18.84197
55, 7, 1, -0.129868, 160.79239
55, 7, 2, -0.315061, 22.10424
55, 8, 1, -0.103863, 206.52617
55, 8, 2, -0.30987, 25.42108
55, 9, 1, -0.0806733, 270.89076
55, 9, 2, -0.304193, 28.79912
55, 10, 1, -0.0646164, 337.73492
55, 10, 2, -0.298094, 32.24456
55, 11, 1, -0.0452449, 475.71125
55, 11, 2, -0.291636, 35.76317
55, 12, 1, -0.037138, 571.05805
55, 12, 2, -0.284882, 39.36023
55, 13, 2, -0.277892, 43.04052
55, 14, 2, -0.270725, 46.80826
55, 15, 2, -0.263436, 50.66705
55, 16, 1, -0.0123521, 1513.32056
55, 16, 2, -0.256075, 54.61979
55, 17, 2, -0.24869, 58.66852
55, 18, 2, -0.241323, 62.81419
55, 19, 2, -0.234015, 67.05618
55, 20, 2, -0.226803, 71.3916
55, 21, 2, -0.219725, 75.81381
55, 22, 2, -0.212821, 80.30953
55, 23, 2, -0.206142, 84.85262
